htm_link,download_link
https://ec.europa.eu/eurostat/cache/metadata/en/demo_urespop_esms_it.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/demo_urespop_esms_it.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/demo_urespop_esms_lt.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/demo_urespop_esms_lt.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/demo_urespop_esms_lu.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/demo_urespop_esms_lu.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/demo_urespop_esms_lv.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/demo_urespop_esms_lv.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/demo_urespop_esms_mt.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/demo_urespop_esms_mt.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/demo_urespop_esms_nl.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/demo_urespop_esms_nl.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/demo_urespop_esms_pl.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/demo_urespop_esms_pl.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/demo_urespop_esms_pt.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/demo_urespop_esms_pt.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/demo_urespop_esms_ro.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/demo_urespop_esms_ro.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/demo_urespop_esms_se.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/demo_urespop_esms_se.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/demo_urespop_esms_si.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/demo_urespop_esms_si.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/demo_urespop_esms_sk.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/demo_urespop_esms_sk.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/demomwk_esms.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/demomwk_esms.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/dsb_h_prv_esms.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/dsb_h_prv_esms.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/dsb_h_prve_esms.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/dsb_h_prve_esms.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_gr_gpg_esms.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_gr_gpg_esms.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_gr_hgpg_esms.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_gr_hgpg_esms.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_gr_hist_esms.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_gr_hist_esms.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_grgpg2_esms.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_grgpg2_esms.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_minw_esms.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_minw_esms.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_net_esms.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_net_esms.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses06_esms.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses06_esms.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2010_esms.htm,http://ec.europa.eu/eurostat/estat-navtree-portlet-prod/BulkDownloadListing?file=metadata/earn_ses2010_esms.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2010_esqrs.htm,http://ec.europa.eu/eurostat/estat-navtree-portlet-prod/BulkDownloadListing?file=metadata/earn_ses2010_esqrs.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2010_esqrs_at.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2010_esqrs_at.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2010_esqrs_be.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2010_esqrs_be.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2010_esqrs_bg.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2010_esqrs_bg.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2010_esqrs_ch.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2010_esqrs_ch.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2010_esqrs_cy.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2010_esqrs_cy.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2010_esqrs_cz.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2010_esqrs_cz.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2010_esqrs_de.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2010_esqrs_de.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2010_esqrs_dk.htm,http://ec.europa.eu/eurostat/estat-navtree-portlet-prod/BulkDownloadListing?file=metadata/earn_ses2010_esqrs_dk.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2010_esqrs_ee.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2010_esqrs_ee.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2010_esqrs_es.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2010_esqrs_es.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2010_esqrs_fi.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2010_esqrs_fi.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2010_esqrs_fr.htm,http://ec.europa.eu/eurostat/estat-navtree-portlet-prod/BulkDownloadListing?file=metadata/earn_ses2010_esqrs_fr.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2010_esqrs_hr.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2010_esqrs_hr.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2010_esqrs_hu.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2010_esqrs_hu.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2010_esqrs_ie.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2010_esqrs_ie.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2010_esqrs_is.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2010_esqrs_is.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2010_esqrs_it.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2010_esqrs_it.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2010_esqrs_lt.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2010_esqrs_lt.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2010_esqrs_lu.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2010_esqrs_lu.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2010_esqrs_lv.htm,http://ec.europa.eu/eurostat/estat-navtree-portlet-prod/BulkDownloadListing?file=metadata/earn_ses2010_esqrs_lv.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2010_esqrs_mk.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2010_esqrs_mk.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2010_esqrs_mt.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2010_esqrs_mt.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2010_esqrs_nl.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2010_esqrs_nl.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2010_esqrs_no.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2010_esqrs_no.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2010_esqrs_pl.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2010_esqrs_pl.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2010_esqrs_pt.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2010_esqrs_pt.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2010_esqrs_ro.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2010_esqrs_ro.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2010_esqrs_se.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2010_esqrs_se.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2010_esqrs_si.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2010_esqrs_si.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2010_esqrs_sk.htm,http://ec.europa.eu/eurostat/estat-navtree-portlet-prod/BulkDownloadListing?file=metadata/earn_ses2010_esqrs_sk.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2010_esqrs_tr.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2010_esqrs_tr.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2010_esqrs_uk.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2010_esqrs_uk.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2014_esms.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2014_esqrs_pt.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2014_esqrs.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2014_esqrs.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2014_esqrs_at.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2014_esqrs_at.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2014_esqrs_be.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2014_esqrs_be.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2014_esqrs_bg.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2014_esqrs_bg.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2014_esqrs_ch.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2014_esqrs_ch.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2014_esqrs_cy.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2014_esqrs_cy.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2014_esqrs_cz.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2014_esqrs_cz.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2014_esqrs_de.htm,http://ec.europa.eu/eurostat/estat-navtree-portlet-prod/BulkDownloadListing?file=metadata/earn_ses2014_esqrs_de.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2014_esqrs_dk.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2014_esqrs_dk.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2014_esqrs_ee.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2014_esqrs_ee.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2014_esqrs_el.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2014_esqrs_el.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2014_esqrs_es.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2014_esqrs_es.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2014_esqrs_fi.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2014_esqrs_fi.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2014_esqrs_fr.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2014_esqrs_fr.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2014_esqrs_hr.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2014_esqrs_hr.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2014_esqrs_hu.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2014_esqrs_hu.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2014_esqrs_ie.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2014_esqrs_ie.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2014_esqrs_it.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2014_esqrs_it.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2014_esqrs_lt.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2014_esqrs_lt.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2014_esqrs_lu.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2014_esqrs_lu.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2014_esqrs_lv.htm,http://ec.europa.eu/eurostat/estat-navtree-portlet-prod/BulkDownloadListing?file=metadata/earn_ses2014_esqrs_lv.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2014_esqrs_mk.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2014_esqrs_mk.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2014_esqrs_mt.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2014_esqrs_mt.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2014_esqrs_nl.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2014_esqrs_nl.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2014_esqrs_no.htm,http://ec.europa.eu/eurostat/estat-navtree-portlet-prod/BulkDownloadListing?file=metadata/earn_ses2014_esqrs_no.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2014_esqrs_pl.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2014_esqrs_pl.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2014_esqrs_pt.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2014_esqrs_pt.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2014_esqrs_ro.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2014_esqrs_ro.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2014_esqrs_se.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2014_esqrs_se.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2014_esqrs_si.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2014_esqrs_si.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2014_esqrs_sk.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2014_esqrs_sk.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2014_esqrs_tr.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2014_esqrs_tr.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2014_esqrs_uk.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2014_esqrs_uk.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2018_esms.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2018_esqrs_pt.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2018_esqrs_al.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2018_esqrs_al.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2018_esqrs_at.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2018_esqrs_at.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2018_esqrs_be.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2018_esqrs_be.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2018_esqrs_bg.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2018_esqrs_bg.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2018_esqrs_cy.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2018_esqrs_cy.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2018_esqrs_cz.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2018_esqrs_cz.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2018_esqrs_de.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2018_esqrs_de.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2018_esqrs_dk.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2018_esqrs_dk.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2018_esqrs_ee.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2018_esqrs_ee.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2018_esqrs_el.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2018_esqrs_el.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2018_esqrs_es.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2018_esqrs_es.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2018_esqrs_fi.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2018_esqrs_fi.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2018_esqrs_fr.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2018_esqrs_fr.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2018_esqrs_hr.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2018_esqrs_hr.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2018_esqrs_hu.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2018_esqrs_hu.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2018_esqrs_ie.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2018_esqrs_ie.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2018_esqrs_is.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2018_esqrs_is.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2018_esqrs_it.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2018_esqrs_it.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2018_esqrs_lt.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2018_esqrs_lt.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2018_esqrs_lu.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2018_esqrs_lu.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2018_esqrs_lv.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2018_esqrs_lv.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2018_esqrs_mt.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2018_esqrs_mt.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2018_esqrs_nl.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2018_esqrs_nl.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2018_esqrs_no.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2018_esqrs_no.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2018_esqrs_pl.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2018_esqrs_pl.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2018_esqrs_pt.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2018_esqrs_pt.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2018_esqrs_ro.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2018_esqrs_ro.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2018_esqrs_rs.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2018_esqrs_rs.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2018_esqrs_se.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2018_esqrs_se.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2018_esqrs_si.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2018_esqrs_si.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses2018_esqrs_sk.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses2018_esqrs_sk.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses_esms.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses_esms.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/earn_ses_main_esms.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/earn_ses_main_esms.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/edat1_esms.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/edat1_esms.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/educ_esqrs_it.htm,http://ec.europa.eu/eurostat/estat-navtree-portlet-prod/BulkDownloadListing?file=metadata/educ_esqrs_it.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/educ_esqrs_lv.htm,http://ec.europa.eu/eurostat/estat-navtree-portlet-prod/BulkDownloadListing?file=metadata/educ_esqrs_lv.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/educ_outc_pisa_esms.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/educ_outc_pisa_esms.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/educ_uoe_enr_esms.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/educ_uoe_enr_esqrs_pt.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/educ_uoe_enr_esqrs_at.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/educ_uoe_enr_esqrs_at.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/educ_uoe_enr_esqrs_ba.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/educ_uoe_enr_esqrs_ba.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/educ_uoe_enr_esqrs_be.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/educ_uoe_enr_esqrs_be.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/educ_uoe_enr_esqrs_bg.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/educ_uoe_enr_esqrs_bg.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/educ_uoe_enr_esqrs_ch.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/educ_uoe_enr_esqrs_ch.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/educ_uoe_enr_esqrs_cy.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/educ_uoe_enr_esqrs_cy.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/educ_uoe_enr_esqrs_cz.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/educ_uoe_enr_esqrs_cz.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/educ_uoe_enr_esqrs_de.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/educ_uoe_enr_esqrs_de.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/educ_uoe_enr_esqrs_dk.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/educ_uoe_enr_esqrs_dk.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/educ_uoe_enr_esqrs_ee.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/educ_uoe_enr_esqrs_ee.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/educ_uoe_enr_esqrs_el.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/educ_uoe_enr_esqrs_el.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/educ_uoe_enr_esqrs_es.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/educ_uoe_enr_esqrs_es.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/educ_uoe_enr_esqrs_fi.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/educ_uoe_enr_esqrs_fi.sdmx.zip
